pangoLineage,country,date,count,prev,days_to_prev,pangoLineage2,prevsO,Day,B,S,,,,,
21J.Delta,Austria,8/16/2021,562,1.944636678,0,21A.21B,0.635028249,406,1,0.107604925,,,,,
21J.Delta,Austria,9/13/2021,328,1.389830508,0,21A.21B,0.56454389,434,1,0.106896138,,,,,
21J.Delta,Austria,9/27/2021,306,1.450236967,0,21A.21B,0.583969466,448,1,0.108866398,,,,,
21J.Delta,Austria,10/11/2021,428,2.779220779,0,21A.21B,0.732876712,462,1,0.109643867,,,,,
21J.Delta,Austria,10/25/2021,425,11.18421053,0,21A.21B,0.896624473,476,1,0.11522137,,,,,
21J.Delta,Austria,11/8/2021,404,134.6666667,0,21I.Delta,0.990196078,490,1,0.108618874,,,,,
21J.Delta,Austria,11/22/2021,245,12.25,0,21K.Omicron,0.856643357,504,1,0.125261082,,,,,
21J.Delta,Austria,12/6/2021,170,2.394366197,0,21K.Omicron,0.534591195,518,1,0.111112194,,,,,
21J.Delta,Malaysia,1/4/2021,0,0,154,20H.Beta.V2,0.154639175,182,1,0.005178394,,,,,
21J.Delta,Malaysia,1/18/2021,0,0,140,20H.Beta.V2,0.154639175,196,1,0.002735899,,,,,
21J.Delta,Malaysia,2/1/2021,0,0,126,20H.Beta.V2,0.154639175,210,1,0,,,,,
21J.Delta,Malaysia,2/15/2021,0,0,112,20H.Beta.V2,0.154639175,224,1,0.00855113,,,,,
21J.Delta,Malaysia,3/1/2021,0,0,98,20H.Beta.V2,0.154639175,238,1,0.012883085,,,,,
21J.Delta,Malaysia,3/15/2021,0,0,84,20H.Beta.V2,0.154639175,252,1,0.049187012,,,,,
21J.Delta,Malaysia,3/29/2021,0,0,70,20H.Beta.V2,0.154639175,266,1,0.050530824,,,,,
21J.Delta,Malaysia,4/12/2021,0,0,56,20H.Beta.V2,0.154639175,280,1,0.04445326,,,,,
21J.Delta,Malaysia,4/26/2021,0,0,42,20H.Beta.V2,0.154639175,294,1,0.034113918,,,,,
21J.Delta,Malaysia,5/10/2021,0,0,28,20H.Beta.V2,0.154639175,308,1,0.042811411,,,,,
21J.Delta,Malaysia,5/24/2021,15,0.288461538,14,20H.Beta.V2,0.154639175,322,1,0.044488233,,,,,
21J.Delta,Malaysia,6/7/2021,22,1.375,0,21I.Delta,0.309859155,336,1,0.050146022,,,,,
21J.Delta,Malaysia,8/2/2021,310,1.336206897,0,21I.Delta,0.440967283,392,1,0.108120637,,,,,
21J.Delta,Malaysia,8/16/2021,387,1.273026316,0,21I.Delta,0.405660377,406,1,0.107604925,,,,,
21J.Delta,Malaysia,8/30/2021,520,1.6,0,21I.Delta,0.457343887,420,1,0.10729021,,,,,
21J.Delta,Malaysia,9/13/2021,512,1.783972125,0,21A.21B,0.512512513,434,1,0.106896138,,,,,
21J.Delta,Malaysia,9/27/2021,425,2.179487179,0,21I.Delta,0.518925519,448,1,0.108866398,,,,,
21J.Delta,Malaysia,10/11/2021,271,2.150793651,0,21I.Delta,0.556468172,462,1,0.109643867,,,,,
21J.Delta,Malaysia,10/25/2021,312,1.914110429,0,21I.Delta,0.63803681,476,1,0.11522137,,,,,
21J.Delta,Malaysia,11/8/2021,307,2.816513761,0,21I.Delta,0.734449761,490,1,0.108618874,,,,,
21J.Delta,Malaysia,11/22/2021,339,2.290540541,0,21I.Delta,0.686234818,504,1,0.125261082,,,,,
21J.Delta,Malaysia,12/6/2021,305,1.783625731,0,21I.Delta,0.483359746,518,1,0.111112194,,,,,
21J.Delta,Botswana,1/4/2021,0,0,154,20H.Beta.V2,0.645454545,182,1,0.005178394,,,,,
21J.Delta,Botswana,1/18/2021,0,0,140,20H.Beta.V2,0.645454545,196,1,0.002735899,,,,,
21J.Delta,Botswana,2/1/2021,0,0,126,20H.Beta.V2,0.645454545,210,1,0,,,,,
21J.Delta,Botswana,2/15/2021,0,0,112,20H.Beta.V2,0.645454545,224,1,0.00855113,,,,,
21J.Delta,Botswana,3/1/2021,0,0,98,20H.Beta.V2,0.645454545,238,1,0.012883085,,,,,
21J.Delta,Botswana,3/15/2021,0,0,84,20H.Beta.V2,0.645454545,252,1,0.049187012,,,,,
21J.Delta,Botswana,3/29/2021,0,0,70,20H.Beta.V2,0.645454545,266,1,0.050530824,,,,,
21J.Delta,Botswana,4/12/2021,0,0,56,20H.Beta.V2,0.645454545,280,1,0.04445326,,,,,
21J.Delta,Botswana,4/26/2021,0,0,42,20H.Beta.V2,0.645454545,294,1,0.034113918,,,,,
21J.Delta,Botswana,5/10/2021,0,0,28,20H.Beta.V2,0.645454545,308,1,0.042811411,,,,,
21J.Delta,Botswana,5/24/2021,0,0,14,20H.Beta.V2,0.645454545,322,1,0.044488233,,,,,
21J.Delta,Botswana,6/7/2021,71,2.151515152,0,20H.Beta.V2,0.645454545,336,1,0.050146022,,,,,
21J.Delta,Botswana,6/21/2021,107,3.147058824,0,21A.21B,0.690322581,350,1,0.065332819,,,,,
21J.Delta,Botswana,7/19/2021,62,5.636363636,0,21A.21B,0.826666667,378,1,0.109028195,,,,,
21J.Delta,Botswana,8/2/2021,49,3.0625,0,21A.21B,0.742424242,392,1,0.108120637,,,,,
21J.Delta,Botswana,8/16/2021,168,5.6,0,21A.21B,0.848484848,406,1,0.107604925,,,,,
21J.Delta,Botswana,8/30/2021,111,1.261363636,0,21A.21B,0.557788945,420,1,0.10729021,,,,,
21J.Delta,Botswana,9/13/2021,69,1.169491525,0,21A.21B,0.534883721,434,1,0.106896138,,,,,
21J.Delta,Botswana,9/27/2021,65,2.826086957,0,21A.21B,0.738636364,448,1,0.108866398,,,,,
21J.Delta,Botswana,10/11/2021,96,3.555555556,0,21A.21B,0.780487805,462,1,0.109643867,,,,,
21J.Delta,Botswana,11/8/2021,92,10.22222222,0,21K.21L,0.836363636,490,1,0.108618874,,,,,
21J.Delta,Pakistan,1/4/2021,0,0,168,20I.Alpha.V1,0.182692308,182,1,0.005178394,,,,,
21J.Delta,Pakistan,1/18/2021,0,0,154,20I.Alpha.V1,0.182692308,196,1,0.002735899,,,,,
21J.Delta,Pakistan,2/1/2021,0,0,140,20I.Alpha.V1,0.182692308,210,1,0,,,,,
21J.Delta,Pakistan,2/15/2021,0,0,126,20I.Alpha.V1,0.182692308,224,1,0.00855113,,,,,
21J.Delta,Pakistan,3/1/2021,0,0,112,20I.Alpha.V1,0.182692308,238,1,0.012883085,,,,,
21J.Delta,Pakistan,3/15/2021,0,0,98,20I.Alpha.V1,0.182692308,252,1,0.049187012,,,,,
21J.Delta,Pakistan,3/29/2021,0,0,84,20I.Alpha.V1,0.182692308,266,1,0.050530824,,,,,
21J.Delta,Pakistan,4/12/2021,0,0,70,20I.Alpha.V1,0.182692308,280,1,0.04445326,,,,,
21J.Delta,Pakistan,4/26/2021,0,0,56,20I.Alpha.V1,0.182692308,294,1,0.034113918,,,,,
21J.Delta,Pakistan,5/10/2021,0,0,42,20I.Alpha.V1,0.182692308,308,1,0.042811411,,,,,
21J.Delta,Pakistan,5/24/2021,38,0.376237624,14,20I.Alpha.V1,0.182692308,322,1,0.044488233,,,,,
21J.Delta,Pakistan,6/21/2021,51,1.75862069,0,20I.Alpha.V1,0.447368421,350,1,0.065332819,,,,,
21J.Delta,Pakistan,7/5/2021,111,5.285714286,0,21I.Delta,0.730263158,364,1,0.06697978,,,,,
21J.Delta,Pakistan,7/19/2021,64,3.2,0,21A.21B,0.64,378,1,0.109028195,,,,,
21J.Delta,Pakistan,8/2/2021,169,4.447368421,0,21A.21B,0.728448276,392,1,0.108120637,,,,,
21J.Delta,Pakistan,8/16/2021,234,5.086956522,0,21A.21B,0.757281553,406,1,0.107604925,,,,,
21J.Delta,Pakistan,8/30/2021,190,2.835820896,0,21A.21B,0.676156584,420,1,0.10729021,,,,,
21J.Delta,Pakistan,9/13/2021,251,8.964285714,0,21A.21B,0.85665529,434,1,0.106896138,,,,,
21J.Delta,Pakistan,9/27/2021,108,9,0,21A.21B,0.8,448,1,0.108866398,,,,,
21J.Delta,Pakistan,10/11/2021,67,4.785714286,0,21A.21B,0.770114943,462,1,0.109643867,,,,,
21J.Delta,Pakistan,10/25/2021,60,20,0,21I.Delta,0.9375,476,1,0.11522137,,,,,
21J.Delta,Pakistan,12/6/2021,39,13,0,21K.21L,0.886363636,518,1,0.111112194,,,,,
21J.Delta,Denmark,1/4/2021,0,0,168,20I.Alpha.V1,0.522977941,182,1,0.005178394,,,,,
21J.Delta,Denmark,1/18/2021,0,0,154,20I.Alpha.V1,0.522977941,196,1,0.002735899,,,,,
21J.Delta,Denmark,2/1/2021,0,0,140,20I.Alpha.V1,0.522977941,210,1,0,,,,,
21J.Delta,Denmark,2/15/2021,0,0,126,20I.Alpha.V1,0.522977941,224,1,0.00855113,,,,,
21J.Delta,Denmark,3/1/2021,0,0,112,20I.Alpha.V1,0.522977941,238,1,0.012883085,,,,,
21J.Delta,Denmark,3/15/2021,0,0,98,20I.Alpha.V1,0.522977941,252,1,0.049187012,,,,,
21J.Delta,Denmark,3/29/2021,0,0,84,20I.Alpha.V1,0.522977941,266,1,0.050530824,,,,,
21J.Delta,Denmark,4/12/2021,0,0,70,20I.Alpha.V1,0.522977941,280,1,0.04445326,,,,,
21J.Delta,Denmark,4/26/2021,0,0,56,20I.Alpha.V1,0.522977941,294,1,0.034113918,,,,,
21J.Delta,Denmark,5/10/2021,0,0,42,20I.Alpha.V1,0.522977941,308,1,0.042811411,,,,,
21J.Delta,Denmark,5/24/2021,0,0,28,20I.Alpha.V1,0.522977941,322,1,0.044488233,,,,,
21J.Delta,Denmark,6/7/2021,0,0,14,20I.Alpha.V1,0.522977941,336,1,0.050146022,,,,,
21J.Delta,Denmark,6/21/2021,1707,1.385551948,0,20I.Alpha.V1,0.522977941,350,1,0.065332819,,,,,
21J.Delta,Denmark,7/5/2021,7259,4.785102175,0,21A.21B,0.683071422,364,1,0.06697978,,,,,
21J.Delta,Denmark,7/19/2021,8708,2.047495885,0,21A.21B,0.595296691,378,1,0.109028195,,,,,
21J.Delta,Denmark,8/2/2021,10019,2.005404323,0,21A.21B,0.614022185,392,1,0.108120637,,,,,
21J.Delta,Denmark,8/16/2021,9896,1.875663381,0,21A.21B,0.617111499,406,1,0.107604925,,,,,
21J.Delta,Denmark,8/30/2021,5849,1.279588711,0,21A.21B,0.537591912,420,1,0.10729021,,,,,
21J.Delta,Denmark,9/13/2021,3921,1.444198895,0,21A.21B,0.569664391,434,1,0.106896138,,,,,
21J.Delta,Denmark,9/27/2021,5892,2.586479368,0,21A.21B,0.704616121,448,1,0.108866398,,,,,
21J.Delta,Denmark,10/11/2021,11396,3.406875934,0,21A.21B,0.762988752,462,1,0.109643867,,,,,
21J.Delta,Denmark,10/25/2021,18858,3.910014514,0,21A.21B,0.778130803,476,1,0.11522137,,,,,
21J.Delta,Denmark,11/8/2021,22396,53.07109005,0,21I.Delta,0.981333801,490,1,0.108618874,,,,,
21J.Delta,Denmark,11/22/2021,28975,74.29487179,0,21I.Delta,0.964804209,504,1,0.125261082,,,,,
21J.Delta,Denmark,12/6/2021,15374,3.367060885,0,21K.21L,0.619869365,518,1,0.111112194,,,,,
21J.Delta,France,1/4/2021,0,0,168,20I.Alpha.V1,0.076305221,182,1,0.005178394,,,,,
21J.Delta,France,1/18/2021,0,0,154,20I.Alpha.V1,0.076305221,196,1,0.002735899,,,,,
21J.Delta,France,2/1/2021,0,0,140,20I.Alpha.V1,0.076305221,210,1,0,,,,,
21J.Delta,France,2/15/2021,0,0,126,20I.Alpha.V1,0.076305221,224,1,0.00855113,,,,,
21J.Delta,France,3/1/2021,0,0,112,20I.Alpha.V1,0.076305221,238,1,0.012883085,,,,,
21J.Delta,France,3/15/2021,0,0,98,20I.Alpha.V1,0.076305221,252,1,0.049187012,,,,,
21J.Delta,France,3/29/2021,0,0,84,20I.Alpha.V1,0.076305221,266,1,0.050530824,,,,,
21J.Delta,France,4/12/2021,0,0,70,20I.Alpha.V1,0.076305221,280,1,0.04445326,,,,,
21J.Delta,France,4/26/2021,0,0,56,20I.Alpha.V1,0.076305221,294,1,0.034113918,,,,,
21J.Delta,France,5/10/2021,0,0,42,20I.Alpha.V1,0.076305221,308,1,0.042811411,,,,,
21J.Delta,France,5/24/2021,0,0,28,20I.Alpha.V1,0.076305221,322,1,0.044488233,,,,,
21J.Delta,France,6/7/2021,152,0.139963168,14,20I.Alpha.V1,0.076305221,336,1,0.050146022,,,,,
21J.Delta,France,6/21/2021,1022,1.48115942,0,20I.Alpha.V1,0.317489904,350,1,0.065332819,,,,,
21J.Delta,France,7/5/2021,10645,8.900501672,0,21A.21B,0.708674522,364,1,0.06697978,,,,,
21J.Delta,France,7/19/2021,22076,5.291466922,0,21A.21B,0.739614044,378,1,0.109028195,,,,,
21J.Delta,France,8/2/2021,12167,2.461958721,0,21A.21B,0.630774016,392,1,0.108120637,,,,,
21J.Delta,France,8/16/2021,10110,2.580398162,0,21A.21B,0.652005675,406,1,0.107604925,,,,,
21J.Delta,France,8/30/2021,6437,1.732705249,0,21A.21B,0.587210363,420,1,0.10729021,,,,,
21J.Delta,France,9/13/2021,4374,1.78021978,0,21A.21B,0.606152993,434,1,0.106896138,,,,,
21J.Delta,France,9/27/2021,3594,2.335282651,0,21A.21B,0.673159768,448,1,0.108866398,,,,,
21J.Delta,France,10/11/2021,6266,4.627769572,0,21A.21B,0.789666037,462,1,0.109643867,,,,,
21J.Delta,France,10/25/2021,16055,17.11620469,0,21A.21B,0.909065172,476,1,0.11522137,,,,,
21J.Delta,France,11/8/2021,15576,26.62564103,0,21I.Delta,0.956697992,490,1,0.108618874,,,,,
21J.Delta,France,11/22/2021,16608,25.20182094,0,21I.Delta,0.94740445,504,1,0.125261082,,,,,
21J.Delta,France,12/6/2021,14445,4.437788018,0,21K.Omicron,0.673175506,518,1,0.111112194,,,,,
21J.Delta,Ukraine,1/4/2021,0,0,168,20I.Alpha.V1,0.787878788,182,1,0.005178394,,,,,
21J.Delta,Ukraine,1/18/2021,0,0,154,20I.Alpha.V1,0.787878788,196,1,0.002735899,,,,,
21J.Delta,Ukraine,2/1/2021,0,0,140,20I.Alpha.V1,0.787878788,210,1,0,,,,,
21J.Delta,Ukraine,2/15/2021,0,0,126,20I.Alpha.V1,0.787878788,224,1,0.00855113,,,,,
21J.Delta,Ukraine,3/1/2021,0,0,112,20I.Alpha.V1,0.787878788,238,1,0.012883085,,,,,
21J.Delta,Ukraine,3/15/2021,0,0,98,20I.Alpha.V1,0.787878788,252,1,0.049187012,,,,,
21J.Delta,Ukraine,3/29/2021,0,0,84,20I.Alpha.V1,0.787878788,266,1,0.050530824,,,,,
21J.Delta,Ukraine,4/12/2021,0,0,70,20I.Alpha.V1,0.787878788,280,1,0.04445326,,,,,
21J.Delta,Ukraine,4/26/2021,0,0,56,20I.Alpha.V1,0.787878788,294,1,0.034113918,,,,,
21J.Delta,Ukraine,5/10/2021,0,0,42,20I.Alpha.V1,0.787878788,308,1,0.042811411,,,,,
21J.Delta,Ukraine,5/24/2021,0,0,28,20I.Alpha.V1,0.787878788,322,1,0.044488233,,,,,
21J.Delta,Ukraine,6/7/2021,0,0,14,20I.Alpha.V1,0.787878788,336,1,0.050146022,,,,,
21J.Delta,Ukraine,6/21/2021,26,6.5,0,20I.Alpha.V1,0.787878788,350,1,0.065332819,,,,,
21J.Delta,Ukraine,7/5/2021,16,8,0,20I.Alpha.V1,0.842105263,364,1,0.06697978,,,,,
21J.Delta,Ukraine,7/19/2021,23,5.75,0,20I.Alpha.V1,0.851851852,378,1,0.109028195,,,,,
21J.Delta,Ukraine,9/13/2021,23,1.095238095,0,21I.Delta,0.522727273,434,1,0.106896138,,,,,
21J.Delta,Ukraine,10/11/2021,29,9.666666667,0,21I.Delta,0.90625,462,1,0.109643867,,,,,
21J.Delta,Ukraine,10/25/2021,86,86,0,21I.Delta,0.988505747,476,1,0.11522137,,,,,
21J.Delta,Ukraine,12/6/2021,129,64.5,0,21K.Omicron,0.977272727,518,1,0.111112194,,,,,
21J.Delta,Finland,1/4/2021,0,0,168,20I.Alpha.V1,0.055555556,182,1,0.005178394,,,,,
21J.Delta,Finland,1/18/2021,0,0,154,20I.Alpha.V1,0.055555556,196,1,0.002735899,,,,,
21J.Delta,Finland,2/1/2021,0,0,140,20I.Alpha.V1,0.055555556,210,1,0,,,,,
21J.Delta,Finland,2/15/2021,0,0,126,20I.Alpha.V1,0.055555556,224,1,0.00855113,,,,,
21J.Delta,Finland,3/1/2021,0,0,112,20I.Alpha.V1,0.055555556,238,1,0.012883085,,,,,
21J.Delta,Finland,3/15/2021,0,0,98,20I.Alpha.V1,0.055555556,252,1,0.049187012,,,,,
21J.Delta,Finland,3/29/2021,0,0,84,20I.Alpha.V1,0.055555556,266,1,0.050530824,,,,,
21J.Delta,Finland,4/12/2021,0,0,70,20I.Alpha.V1,0.055555556,280,1,0.04445326,,,,,
21J.Delta,Finland,4/26/2021,26,0.063106796,56,20I.Alpha.V1,0.055555556,294,1,0.034113918,,,,,
21J.Delta,Finland,5/10/2021,86,0.215538847,42,20I.Alpha.V1,0.164435946,308,1,0.042811411,,,,,
21J.Delta,Finland,5/24/2021,72,0.3,28,20I.Alpha.V1,0.193029491,322,1,0.044488233,,,,,
21J.Delta,Finland,6/7/2021,118,0.830985915,14,20I.Alpha.V1,0.359756098,336,1,0.050146022,,,,,
21J.Delta,Finland,6/21/2021,638,3.411764706,0,21A.21B,0.703417861,350,1,0.065332819,,,,,
21J.Delta,Finland,7/5/2021,933,2.386189258,0,21A.21B,0.665003564,364,1,0.06697978,,,,,
21J.Delta,Finland,7/19/2021,1580,2.476489028,0,21A.21B,0.676659529,378,1,0.109028195,,,,,
21J.Delta,Finland,8/2/2021,1060,1.325,0,21A.21B,0.559366755,392,1,0.108120637,,,,,
21J.Delta,Finland,8/16/2021,856,1.488695652,0,21A.21B,0.587105624,406,1,0.107604925,,,,,
21J.Delta,Finland,8/30/2021,799,1.902380952,0,21A.21B,0.643835616,420,1,0.10729021,,,,,
21J.Delta,Finland,9/13/2021,800,2.739726027,0,21A.21B,0.720720721,434,1,0.106896138,,,,,
21J.Delta,Finland,9/27/2021,925,4.282407407,0,21A.21B,0.7885763,448,1,0.108866398,,,,,
21J.Delta,Finland,10/11/2021,797,159.4,0,21I.Delta,0.993765586,462,1,0.109643867,,,,,
21J.Delta,Finland,10/25/2021,503,503,0,21A.Delta.S.K417,0.998015873,476,1,0.11522137,,,,,
21J.Delta,Finland,11/8/2021,498,166,0,21I.Delta,0.994011976,490,1,0.108618874,,,,,
21J.Delta,Finland,11/22/2021,823,74.81818182,0,21K.21L,0.967097532,504,1,0.125261082,,,,,
21J.Delta,Finland,12/6/2021,977,3.072327044,0,21K.21L,0.598285364,518,1,0.111112194,,,,,
21J.Delta,Germany,1/4/2021,0,0,168,20I.Alpha.V1,0.054843378,182,1,0.005178394,,,,,
21J.Delta,Germany,1/18/2021,0,0,154,20I.Alpha.V1,0.054843378,196,1,0.002735899,,,,,
21J.Delta,Germany,2/1/2021,0,0,140,20I.Alpha.V1,0.054843378,210,1,0,,,,,
21J.Delta,Germany,2/15/2021,0,0,126,20I.Alpha.V1,0.054843378,224,1,0.00855113,,,,,
21J.Delta,Germany,3/1/2021,0,0,112,20I.Alpha.V1,0.054843378,238,1,0.012883085,,,,,
21J.Delta,Germany,3/15/2021,0,0,98,20I.Alpha.V1,0.054843378,252,1,0.049187012,,,,,
21J.Delta,Germany,3/29/2021,0,0,84,20I.Alpha.V1,0.054843378,266,1,0.050530824,,,,,
21J.Delta,Germany,4/12/2021,0,0,70,20I.Alpha.V1,0.054843378,280,1,0.04445326,,,,,
21J.Delta,Germany,4/26/2021,1061,0.061432459,28,20I.Alpha.V1,0.054843378,294,1,0.034113918,,,,,
21J.Delta,Germany,6/7/2021,810,0.3515625,14,20I.Alpha.V1,0.207161125,336,1,0.050146022,,,,,
21J.Delta,Germany,6/21/2021,1279,2.100164204,0,20I.Alpha.V1,0.445644599,350,1,0.065332819,,,,,
21J.Delta,Germany,7/5/2021,2309,2.493520518,0,21A.21B,0.573664596,364,1,0.06697978,,,,,
21J.Delta,Germany,7/19/2021,4459,2.523486135,0,21A.21B,0.608321965,378,1,0.109028195,,,,,
21J.Delta,Germany,8/2/2021,7602,2.64325452,0,21A.21B,0.649799128,392,1,0.108120637,,,,,
21J.Delta,Germany,8/16/2021,15490,2.916588213,0,21A.21B,0.691209282,406,1,0.107604925,,,,,
21J.Delta,Germany,8/30/2021,18816,2.192751428,0,21A.21B,0.648827586,420,1,0.10729021,,,,,
21J.Delta,Germany,9/13/2021,16247,1.721262846,0,21A.21B,0.603618665,434,1,0.106896138,,,,,
21J.Delta,Germany,9/27/2021,12920,1.648800408,0,21A.21B,0.598619284,448,1,0.108866398,,,,,
21J.Delta,Germany,10/11/2021,13791,2.366741033,0,21A.21B,0.674277612,462,1,0.109643867,,,,,
21J.Delta,Germany,10/25/2021,14935,3.680384426,0,21A.21B,0.75364586,476,1,0.11522137,,,,,
21J.Delta,Germany,11/8/2021,20669,33.88360656,0,21I.Delta,0.964399029,490,1,0.108618874,,,,,
21J.Delta,Germany,11/22/2021,22473,44.5009901,0,21I.Delta,0.956786444,504,1,0.125261082,,,,,
21J.Delta,Germany,12/6/2021,23257,11.88400613,0,21K.21L,0.840209538,518,1,0.111112194,,,,,
21J.Delta,Germany,12/20/2021,13602,1.371584148,0,21K.Omicron,0.404400178,532,1,0.108840807,,,,,
21J.Delta,Spain,1/4/2021,0,0,168,20I.Alpha.V1,0.067719486,182,1,0.005178394,,,,,
21J.Delta,Spain,1/18/2021,0,0,154,20I.Alpha.V1,0.067719486,196,1,0.002735899,,,,,
21J.Delta,Spain,2/1/2021,0,0,140,20I.Alpha.V1,0.067719486,210,1,0,,,,,
21J.Delta,Spain,2/15/2021,0,0,126,20I.Alpha.V1,0.067719486,224,1,0.00855113,,,,,
21J.Delta,Spain,3/1/2021,0,0,112,20I.Alpha.V1,0.067719486,238,1,0.012883085,,,,,
21J.Delta,Spain,3/15/2021,0,0,98,20I.Alpha.V1,0.067719486,252,1,0.049187012,,,,,
21J.Delta,Spain,3/29/2021,0,0,84,20I.Alpha.V1,0.067719486,266,1,0.050530824,,,,,
21J.Delta,Spain,4/12/2021,0,0,70,20I.Alpha.V1,0.067719486,280,1,0.04445326,,,,,
21J.Delta,Spain,4/26/2021,0,0,56,20I.Alpha.V1,0.067719486,294,1,0.034113918,,,,,
21J.Delta,Spain,5/10/2021,0,0,42,20I.Alpha.V1,0.067719486,308,1,0.042811411,,,,,
21J.Delta,Spain,5/24/2021,253,0.08839972,28,20I.Alpha.V1,0.067719486,322,1,0.044488233,,,,,
21J.Delta,Spain,6/7/2021,427,0.185652174,14,20I.Alpha.V1,0.120315582,336,1,0.050146022,,,,,
21J.Delta,Spain,6/21/2021,2076,1.197922677,0,20I.Alpha.V1,0.350202429,350,1,0.065332819,,,,,
21J.Delta,Spain,7/5/2021,4074,3.112299465,0,21A.21B,0.492623942,364,1,0.06697978,,,,,
21J.Delta,Spain,7/19/2021,5294,2.758728504,0,21A.21B,0.579719667,378,1,0.109028195,,,,,
21J.Delta,Spain,8/2/2021,4578,2.212663122,0,21A.21B,0.590938428,392,1,0.108120637,,,,,
21J.Delta,Spain,8/16/2021,3833,2.202873563,0,21A.21B,0.616138884,406,1,0.107604925,,,,,
21J.Delta,Spain,8/30/2021,3495,2.469964664,0,21A.21B,0.660930408,420,1,0.10729021,,,,,
21J.Delta,Spain,9/13/2021,2579,2.667011375,0,21A.21B,0.681914331,434,1,0.106896138,,,,,
21J.Delta,Spain,9/27/2021,1972,3.029185868,0,21A.21B,0.698795181,448,1,0.108866398,,,,,
21J.Delta,Spain,10/11/2021,2383,4.737574553,0,21A.21B,0.790643663,462,1,0.109643867,,,,,
21J.Delta,Spain,10/25/2021,2741,8.459876543,0,21A.21B,0.857634543,476,1,0.11522137,,,,,
21J.Delta,Spain,11/8/2021,4071,22.49171271,0,21I.Delta,0.956531955,490,1,0.108618874,,,,,
21J.Delta,Spain,11/22/2021,4569,33.84444444,0,21I.Delta,0.935120753,504,1,0.125261082,,,,,
21J.Delta,Spain,12/6/2021,4027,2.254759239,0,21K.21L,0.522987013,518,1,0.111112194,,,,,
21J.Delta,Bulgaria,1/4/2021,0,0,168,20I.Alpha.V1,0.25,182,1,0.005178394,,,,,
21J.Delta,Bulgaria,1/18/2021,0,0,154,20I.Alpha.V1,0.25,196,1,0.002735899,,,,,
21J.Delta,Bulgaria,2/1/2021,0,0,140,20I.Alpha.V1,0.25,210,1,0,,,,,
21J.Delta,Bulgaria,2/15/2021,0,0,126,20I.Alpha.V1,0.25,224,1,0.00855113,,,,,
21J.Delta,Bulgaria,3/1/2021,0,0,112,20I.Alpha.V1,0.25,238,1,0.012883085,,,,,
21J.Delta,Bulgaria,3/15/2021,0,0,98,20I.Alpha.V1,0.25,252,1,0.049187012,,,,,
21J.Delta,Bulgaria,3/29/2021,0,0,84,20I.Alpha.V1,0.25,266,1,0.050530824,,,,,
21J.Delta,Bulgaria,4/12/2021,0,0,70,20I.Alpha.V1,0.25,280,1,0.04445326,,,,,
21J.Delta,Bulgaria,4/26/2021,0,0,56,20I.Alpha.V1,0.25,294,1,0.034113918,,,,,
21J.Delta,Bulgaria,5/10/2021,0,0,42,20I.Alpha.V1,0.25,308,1,0.042811411,,,,,
21J.Delta,Bulgaria,5/24/2021,0,0,28,20I.Alpha.V1,0.25,322,1,0.044488233,,,,,
21J.Delta,Bulgaria,6/7/2021,22,0.360655738,14,20I.Alpha.V1,0.25,336,1,0.050146022,,,,,
21J.Delta,Bulgaria,6/21/2021,87,1.175675676,0,20I.Alpha.V1,0.475409836,350,1,0.065332819,,,,,
21J.Delta,Bulgaria,7/5/2021,117,2.489361702,0,21A.21B,0.590909091,364,1,0.06697978,,,,,
21J.Delta,Bulgaria,7/19/2021,328,3.604395604,0,21A.21B,0.708423326,378,1,0.109028195,,,,,
21J.Delta,Bulgaria,8/2/2021,518,2.490384615,0,21A.21B,0.637146371,392,1,0.108120637,,,,,
21J.Delta,Bulgaria,8/16/2021,790,2.323529412,0,21A.21B,0.621069182,406,1,0.107604925,,,,,
21J.Delta,Bulgaria,8/30/2021,633,1.489411765,0,21A.21B,0.541025641,420,1,0.10729021,,,,,
21J.Delta,Bulgaria,9/13/2021,653,2.133986928,0,21A.21B,0.576855124,434,1,0.106896138,,,,,
21J.Delta,Bulgaria,9/27/2021,781,4.387640449,0,21I.Delta,0.813541667,448,1,0.108866398,,,,,
21J.Delta,Bulgaria,10/11/2021,869,4.697297297,0,21I.Delta,0.824478178,462,1,0.109643867,,,,,
21J.Delta,Bulgaria,10/25/2021,730,3.882978723,0,21I.Delta,0.795206972,476,1,0.11522137,,,,,
21J.Delta,Bulgaria,11/8/2021,754,4.461538462,0,21I.Delta,0.816901408,490,1,0.108618874,,,,,
21J.Delta,Bulgaria,11/22/2021,809,4.963190184,0,21I.Delta,0.832304527,504,1,0.125261082,,,,,
21J.Delta,Bulgaria,12/6/2021,636,6.765957447,0,21I.Delta,0.859459459,518,1,0.111112194,,,,,
21J.Delta,Bulgaria,12/20/2021,320,1.963190184,0,21K.21L,0.471281296,532,1,0.108840807,,,,,
21J.Delta,Ireland,1/4/2021,0,0,168,20I.Alpha.V1,0.127296588,182,1,0.005178394,,,,,
21J.Delta,Ireland,1/18/2021,0,0,154,20I.Alpha.V1,0.127296588,196,1,0.002735899,,,,,
21J.Delta,Ireland,2/1/2021,0,0,140,20I.Alpha.V1,0.127296588,210,1,0,,,,,
21J.Delta,Ireland,2/15/2021,0,0,126,20I.Alpha.V1,0.127296588,224,1,0.00855113,,,,,
