pangoLineage,country,date,count,prev,days_to_prev,pangoLineage2,prevsO,Day,B
21A.21B,Australia,2021-03-29,0,0,21,20I.Alpha.V1,0.245033112582781,273,1
21A.21B,Australia,2021-04-12,0,0,7,20I.Alpha.V1,0.245033112582781,287,1
21A.21B,Australia,2021-04-26,37,1,0,20I.Alpha.V1,0.245033112582781,294,1
21A.21B,Australia,2021-05-10,25,1.04166666666667,0,20I.Alpha.V1,0.367647058823529,308,1
21A.21B,Australia,2021-05-24,19,0.791666666666667,0,21J.Delta,0.25,322,1
21A.21B,Australia,2021-06-07,36,0.72,0,21J.Delta,0.272727272727273,336,1
21A.21B,Australia,2021-08-02,1128,0.406486486486486,0,21J.Delta,0.288049029622063,392,1
21A.21B,Australia,2021-08-16,1376,0.451591729570069,0,21J.Delta,0.309144012581442,406,1
21A.21B,Australia,2021-08-30,1535,0.333695652173913,0,21J.Delta,0.249959290017912,420,1
21A.21B,Australia,2021-09-13,1768,0.88135593220339,0,21J.Delta,0.467724867724868,434,1
21A.21B,Australia,2021-10-11,891,0.393899204244032,0,21J.Delta,0.282408874801902,462,1
21A.21B,Australia,2021-10-25,671,0.397276494967436,0,21J.Delta,0.284081287044877,476,1
21A.21B,France,2021-02-08,0,0,84,20B.S.796H,0.551020408163265,217,1
21A.21B,France,2021-02-22,0,0,70,20B.S.796H,0.551020408163265,231,1
21A.21B,France,2021-03-08,0,0,56,20B.S.796H,0.551020408163265,245,1
21A.21B,France,2021-03-22,0,0,42,20B.S.796H,0.551020408163265,259,1
21A.21B,France,2021-04-05,0,0,28,20B.S.796H,0.551020408163265,273,1
21A.21B,France,2021-04-19,0,0,14,20B.S.796H,0.551020408163265,287,1
21A.21B,France,2021-05-03,27,2.45454545454545,0,20B.S.796H,0.551020408163265,301,1
21A.21B,France,2021-05-17,28,4.66666666666667,0,20A.S.210T,0.736842105263158,315,1
21A.21B,France,2021-05-31,56,8,0,20A.S.210T,0.811594202898551,329,1
21A.21B,France,2021-06-14,155,22.1428571428571,0,20B.S.796H,0.92814371257485,343,1
21A.21B,France,2021-06-28,595,99.1666666666667,0,20B.S.796H,0.985099337748344,357,1
21A.21B,France,2021-07-12,2406,401,0,20B.S.796H,0.997512437810945,371,1
21A.21B,France,2021-07-26,5320,1330,0,20B.S.796H,0.999248685199098,385,1
21A.21B,France,2021-08-02,4942,0.406180652584861,0,21J.Delta,0.256208201565659,392,1
21A.21B,France,2021-08-09,4129,4129,0,20B.S.796H,0.999757869249395,399,1
21A.21B,France,2021-08-16,3918,0.387537091988131,0,21J.Delta,0.252676383335483,406,1
21A.21B,France,2021-08-30,3715,0.577132204443064,0,21J.Delta,0.338898011311804,420,1
21A.21B,France,2021-09-13,2457,0.561728395061728,0,21J.Delta,0.340493348115299,434,1
21A.21B,France,2021-09-27,1539,0.428213689482471,0,21J.Delta,0.288256227758007,448,1
21A.21B,Netherlands,2021-02-08,0,0,84,20B.S.796H,0.9375,217,1
21A.21B,Netherlands,2021-02-22,0,0,70,20B.S.796H,0.9375,231,1
21A.21B,Netherlands,2021-03-08,0,0,56,20B.S.796H,0.9375,245,1
21A.21B,Netherlands,2021-03-22,0,0,42,20B.S.796H,0.9375,259,1
21A.21B,Netherlands,2021-04-05,0,0,28,20B.S.796H,0.9375,273,1
21A.21B,Netherlands,2021-04-19,0,0,14,20B.S.796H,0.9375,287,1
21A.21B,Netherlands,2021-05-03,15,15,0,20B.S.796H,0.9375,301,1
21A.21B,Netherlands,2021-05-31,65,65,0,20B.S.796H,0.984848484848485,329,1
21A.21B,Netherlands,2021-06-14,200,200,0,20B.S.796H,0.995024875621891,343,1
21A.21B,Netherlands,2021-06-21,298,0.452887537993921,0,20I.Alpha.V1,0.146581406787998,350,1
21A.21B,Netherlands,2021-06-28,483,483,0,20B.S.796H,0.997933884297521,357,1
21A.21B,Netherlands,2021-07-05,973,0.382318271119843,0,21J.Delta,0.155929487179487,364,1
21A.21B,Netherlands,2021-07-12,1680,1680,0,20B.S.796H,0.99940511600238,371,1
21A.21B,Netherlands,2021-07-19,2072,0.911169744942832,0,21J.Delta,0.348469559367642,378,1
21A.21B,Netherlands,2021-08-02,1639,0.872736954206603,0,21J.Delta,0.36806647204132,392,1
21A.21B,Netherlands,2021-08-16,1387,0.491843971631206,0,21J.Delta,0.2708984375,406,1
21A.21B,Netherlands,2021-08-30,1574,0.691868131868132,0,21J.Delta,0.356108597285068,420,1
21A.21B,Netherlands,2021-09-13,1279,0.595992544268406,0,21J.Delta,0.32379746835443,434,1
21A.21B,Netherlands,2021-09-27,1086,0.547931382441978,0,21J.Delta,0.317358270017534,448,1
21A.21B,Netherlands,2021-10-11,1066,0.419354838709677,0,21J.Delta,0.263404991351618,462,1
21A.21B,Qatar,2021-02-08,0,0,84,N/A,1,217,1
21A.21B,Qatar,2021-02-22,0,0,70,N/A,1,231,1
21A.21B,Qatar,2021-03-08,0,0,56,N/A,1,245,1
21A.21B,Qatar,2021-03-22,0,0,42,N/A,1,259,1
21A.21B,Qatar,2021-04-05,0,0,28,N/A,1,273,1
21A.21B,Qatar,2021-04-19,0,0,14,N/A,1,287,1
21A.21B,Qatar,2021-05-03,17,100000,0,N/A,1,301,1
21A.21B,Qatar,2021-05-10,18,0.666666666666667,0,20H.Beta.V2,0.230769230769231,308,1
21A.21B,Qatar,2021-08-09,31,100000,0,N/A,1,399,1
21A.21B,Qatar,2021-08-23,124,100000,0,N/A,1,413,1
21A.21B,Qatar,2021-08-30,122,0.467432950191571,0,21J.Delta,0.293269230769231,420,1
21A.21B,Qatar,2021-09-06,92,100000,0,N/A,1,427,1
21A.21B,Qatar,2021-09-13,60,0.588235294117647,0,21J.Delta,0.326086956521739,434,1
21A.21B,Qatar,2021-09-20,33,100000,0,N/A,1,441,1
21A.21B,Vietnam,2021-02-08,0,0,84,N/A,1,217,1
21A.21B,Vietnam,2021-02-22,0,0,70,N/A,1,231,1
21A.21B,Vietnam,2021-03-08,0,0,56,N/A,1,245,1
21A.21B,Vietnam,2021-03-22,0,0,42,N/A,1,259,1
21A.21B,Vietnam,2021-04-05,0,0,28,N/A,1,273,1
21A.21B,Vietnam,2021-04-19,0,0,14,N/A,1,287,1
21A.21B,Vietnam,2021-05-03,15,100000,0,N/A,1,301,1
21A.21B,Vietnam,2021-05-17,17,100000,0,N/A,1,315,1
21A.21B,Vietnam,2021-08-09,35,100000,0,N/A,1,399,1
21A.21B,Vietnam,2021-09-06,135,100000,0,N/A,1,427,1
21A.21B,Vietnam,2021-09-13,96,2.34146341463415,0,21I.Delta,0.676056338028169,434,1
21A.21B,Vietnam,2021-09-20,42,100000,0,N/A,1,441,1
21A.21B,Vietnam,2021-10-04,28,100000,0,N/A,1,455,1
21A.21B,Switzerland,2021-02-08,0,0,84,20B.S.796H,0.428571428571429,217,1
21A.21B,Switzerland,2021-02-22,0,0,70,20B.S.796H,0.428571428571429,231,1
21A.21B,Switzerland,2021-03-08,0,0,56,20B.S.796H,0.428571428571429,245,1
21A.21B,Switzerland,2021-03-22,0,0,42,20B.S.796H,0.428571428571429,259,1
21A.21B,Switzerland,2021-04-05,0,0,28,20B.S.796H,0.428571428571429,273,1
21A.21B,Switzerland,2021-04-19,0,0,14,20B.S.796H,0.428571428571429,287,1
21A.21B,Switzerland,2021-05-03,15,0.833333333333333,0,20B.S.796H,0.428571428571429,301,1
21A.21B,Switzerland,2021-05-17,17,1,0,20B.S.796H,0.5,315,1
21A.21B,Switzerland,2021-05-31,34,3.4,0,20B.S.796H,0.772727272727273,329,1
21A.21B,Switzerland,2021-06-14,65,13,0,20B.S.796H,0.928571428571429,343,1
21A.21B,Switzerland,2021-06-21,79,0.357466063348416,0,21J.Delta,0.147388059701493,350,1
21A.21B,Switzerland,2021-06-28,130,32.5,0,20B.S.796H,0.970149253731343,357,1
21A.21B,Switzerland,2021-07-12,643,160.75,0,20B.S.796H,0.993817619783617,371,1
21A.21B,Switzerland,2021-07-19,1102,0.371669477234401,0,21J.Delta,0.244671403197158,378,1
21A.21B,Switzerland,2021-07-26,1533,153.3,0,20B.S.796H,0.99351911860013,385,1
21A.21B,Switzerland,2021-08-02,1968,0.390321301071004,0,21J.Delta,0.256083279115159,392,1
21A.21B,Switzerland,2021-08-09,2481,112.772727272727,0,20B.S.796H,0.991210547343188,399,1
21A.21B,Switzerland,2021-08-16,2834,0.626436781609195,0,21J.Delta,0.366244507624709,406,1
21A.21B,Switzerland,2021-08-23,2710,903.333333333333,0,20B.S.796H,0.998894213048286,413,1
21A.21B,Switzerland,2021-08-30,2317,0.570970921636274,0,21J.Delta,0.348159278737791,420,1
21A.21B,Switzerland,2021-09-13,2131,0.580021774632553,0,21J.Delta,0.355522188855522,434,1
21A.21B,Switzerland,2021-09-27,1904,0.658140338748704,0,21J.Delta,0.387701079209937,448,1
21A.21B,Switzerland,2021-10-11,1532,0.436342922244375,0,21J.Delta,0.294388931591084,462,1
21A.21B,Sweden,2021-02-08,0,0,98,20B.S.796H,0.923076923076923,217,1
21A.21B,Sweden,2021-02-22,0,0,84,20B.S.796H,0.923076923076923,231,1
21A.21B,Sweden,2021-03-08,0,0,70,20B.S.796H,0.923076923076923,245,1
21A.21B,Sweden,2021-03-22,0,0,56,20B.S.796H,0.923076923076923,259,1
21A.21B,Sweden,2021-04-05,0,0,42,20B.S.796H,0.923076923076923,273,1
21A.21B,Sweden,2021-04-19,0,0,28,20B.S.796H,0.923076923076923,287,1
21A.21B,Sweden,2021-05-03,0,0,14,20B.S.796H,0.923076923076923,301,1
21A.21B,Sweden,2021-05-17,24,12,0,20B.S.796H,0.923076923076923,315,1
21A.21B,Sweden,2021-05-31,121,60.5,0,20B.S.796H,0.983739837398374,329,1
21A.21B,Sweden,2021-06-21,581,0.515985790408526,0,20I.Alpha.V1,0.200690846286701,350,1
21A.21B,Sweden,2021-07-05,709,0.450731087094723,0,21J.Delta,0.221631759924977,364,1
21A.21B,Sweden,2021-07-19,1301,0.475859546452085,0,21J.Delta,0.265401876784986,378,1
21A.21B,Sweden,2021-08-02,2023,0.432264957264957,0,21J.Delta,0.256043538792558,392,1
21A.21B,Sweden,2021-08-16,2725,0.636533520205559,0,21J.Delta,0.350617601646938,406,1
21A.21B,Sweden,2021-08-30,2357,0.62686170212766,0,21J.Delta,0.354116586538462,420,1
21A.21B,Sweden,2021-09-13,1919,0.619431891542931,0,21J.Delta,0.362280536152539,434,1
21A.21B,Sweden,2021-09-27,1533,0.711368909512761,0,21J.Delta,0.388790261222419,448,1
21A.21B,Indonesia,2021-02-08,0,0,98,N/A,1,217,1
21A.21B,Indonesia,2021-02-22,0,0,84,N/A,1,231,1
21A.21B,Indonesia,2021-03-08,0,0,70,N/A,1,245,1
21A.21B,Indonesia,2021-03-22,0,0,56,N/A,1,259,1
21A.21B,Indonesia,2021-04-05,0,0,42,N/A,1,273,1
21A.21B,Indonesia,2021-04-19,0,0,28,N/A,1,287,1
21A.21B,Indonesia,2021-05-03,0,0,14,N/A,1,301,1
21A.21B,Indonesia,2021-05-17,19,100000,0,N/A,1,315,1
21A.21B,Indonesia,2021-05-31,104,100000,0,N/A,1,329,1
21A.21B,Indonesia,2021-06-14,217,100000,0,N/A,1,343,1
21A.21B,Indonesia,2021-06-21,316,0.413071895424837,0,21J.Delta,0.234421364985163,350,1
21A.21B,Indonesia,2021-06-28,391,100000,0,N/A,1,357,1
21A.21B,Indonesia,2021-07-05,395,0.628980891719745,0,21J.Delta,0.311268715524035,364,1
21A.21B,Indonesia,2021-07-12,362,100000,0,N/A,1,371,1
21A.21B,Indonesia,2021-07-19,320,0.453900709219858,0,21J.Delta,0.263374485596708,378,1
21A.21B,Indonesia,2021-07-26,291,100000,0,N/A,1,385,1
21A.21B,Indonesia,2021-08-02,277,0.460132890365449,0,21J.Delta,0.258154706430568,392,1
21A.21B,Indonesia,2021-08-09,258,100000,0,N/A,1,399,1
21A.21B,Indonesia,2021-08-16,232,0.502164502164502,0,21J.Delta,0.274881516587678,406,1
21A.21B,Indonesia,2021-08-23,220,100000,0,N/A,1,413,1
21A.21B,Indonesia,2021-08-30,220,0.531400966183575,0,21J.Delta,0.291390728476821,420,1
21A.21B,Indonesia,2021-09-06,202,100000,0,N/A,1,427,1
21A.21B,Indonesia,2021-09-13,154,0.536585365853659,0,21J.Delta,0.309236947791165,434,1
21A.21B,Indonesia,2021-09-20,108,100000,0,N/A,1,441,1
21A.21B,Indonesia,2021-09-27,77,0.34070796460177,0,21J.Delta,0.233333333333333,448,1
21A.21B,Indonesia,2021-10-04,50,100000,0,N/A,1,455,1
21A.21B,Spain,2021-02-08,0,0,98,20B.S.796H,0.959183673469388,217,1
21A.21B,Spain,2021-02-22,0,0,84,20B.S.796H,0.959183673469388,231,1
21A.21B,Spain,2021-03-08,0,0,70,20B.S.796H,0.959183673469388,245,1
21A.21B,Spain,2021-03-22,0,0,56,20B.S.796H,0.959183673469388,259,1
21A.21B,Spain,2021-04-05,0,0,42,20B.S.796H,0.959183673469388,273,1
21A.21B,Spain,2021-04-19,0,0,28,20B.S.796H,0.959183673469388,287,1
21A.21B,Spain,2021-05-03,0,0,14,20B.S.796H,0.959183673469388,301,1
21A.21B,Spain,2021-05-17,47,23.5,0,20B.S.796H,0.959183673469388,315,1
21A.21B,Spain,2021-05-31,129,64.5,0,20B.S.796H,0.984732824427481,329,1
21A.21B,Spain,2021-06-14,277,277,0,20B.S.796H,0.996402877697842,343,1
21A.21B,Spain,2021-07-12,1685,1685,0,20B.S.796H,0.999406880189798,371,1
21A.21B,Spain,2021-07-19,1919,0.362485833018512,0,21J.Delta,0.210140166447657,378,1
21A.21B,Spain,2021-07-26,2052,1026,0,20B.S.796H,0.999026290165531,385,1
21A.21B,Spain,2021-08-02,2069,0.451944080384447,0,21J.Delta,0.267071124306183,392,1
21A.21B,Spain,2021-08-16,1740,0.453952517610227,0,21J.Delta,0.279697797781707,406,1
21A.21B,Spain,2021-08-30,1415,0.404864091559371,0,21J.Delta,0.267586989409985,420,1
21A.21B,Spain,2021-09-13,967,0.374951531601396,0,21J.Delta,0.255684822845056,434,1
21A.21B,Spain,2021-10-04,567,100000,0,N/A,1,455,1
21A.21B,Spain,2021-10-18,435,100000,0,N/A,1,469,1
21A.21B,Mexico,2021-02-08,0,0,98,20B.S.796H,0.9375,217,1
21A.21B,Mexico,2021-02-22,0,0,84,20B.S.796H,0.9375,231,1
21A.21B,Mexico,2021-03-08,0,0,70,20B.S.796H,0.9375,245,1
21A.21B,Mexico,2021-03-22,0,0,56,20B.S.796H,0.9375,259,1
21A.21B,Mexico,2021-04-05,0,0,42,20B.S.796H,0.9375,273,1
21A.21B,Mexico,2021-04-19,0,0,28,20B.S.796H,0.9375,287,1
21A.21B,Mexico,2021-05-03,0,0,14,20B.S.796H,0.9375,301,1
21A.21B,Mexico,2021-05-17,15,15,0,20B.S.796H,0.9375,315,1
21A.21B,Mexico,2021-06-14,132,132,0,20B.S.796H,0.992481203007519,343,1
21A.21B,Mexico,2021-07-05,583,0.705811138014528,0,21J.Delta,0.254919108001749,364,1
21A.21B,Mexico,2021-07-19,815,0.540092776673294,0,21J.Delta,0.240483918560047,378,1
21A.21B,Mexico,2021-08-02,1055,0.635159542444311,0,21J.Delta,0.312963512310887,392,1
21A.21B,Mexico,2021-08-16,1001,0.670462156731413,0,21J.Delta,0.325,406,1
21A.21B,Mexico,2021-08-30,917,0.602892833662064,0,21J.Delta,0.305361305361305,420,1
21A.21B,Mexico,2021-09-13,961,0.561659848042081,0,21J.Delta,0.309500805152979,434,1
21A.21B,Mexico,2021-09-20,981,100000,0,N/A,1,441,1
21A.21B,Mexico,2021-09-27,978,0.589867310012063,0,21J.Delta,0.322346736980883,448,1
21A.21B,Mexico,2021-10-04,845,100000,0,N/A,1,455,1
21A.21B,Mexico,2021-10-11,591,0.441374159820762,0,21J.Delta,0.269739844819717,462,1
21A.21B,Mexico,2021-10-18,334,100000,0,N/A,1,469,1
21A.21B,Luxembourg,2021-02-08,0,0,98,20B.S.796H,0.727272727272727,217,1
21A.21B,Luxembourg,2021-02-22,0,0,84,20B.S.796H,0.727272727272727,231,1
21A.21B,Luxembourg,2021-03-08,0,0,70,20B.S.796H,0.727272727272727,245,1
21A.21B,Luxembourg,2021-03-22,0,0,56,20B.S.796H,0.727272727272727,259,1
21A.21B,Luxembourg,2021-04-05,0,0,42,20B.S.796H,0.727272727272727,273,1
21A.21B,Luxembourg,2021-04-19,0,0,28,20B.S.796H,0.727272727272727,287,1
21A.21B,Luxembourg,2021-05-03,0,0,14,20B.S.796H,0.727272727272727,301,1
21A.21B,Luxembourg,2021-05-17,16,3.2,0,20B.S.796H,0.727272727272727,315,1
21A.21B,Luxembourg,2021-05-31,33,33,0,20B.S.796H,0.970588235294118,329,1
21A.21B,Luxembourg,2021-06-07,40,0.555555555555556,0,20I.Alpha.V1,0.199004975124378,336,1
21A.21B,Luxembourg,2021-07-19,199,0.604863221884498,0,21J.Delta,0.276388888888889,378,1
21A.21B,Luxembourg,2021-08-02,200,0.579710144927536,0,21J.Delta,0.340136054421769,392,1
21A.21B,Luxembourg,2021-08-16,200,0.444444444444444,0,21J.Delta,0.289435600578871,406,1
21A.21B,Luxembourg,2021-08-30,256,0.496124031007752,0,21J.Delta,0.309552599758162,420,1
21A.21B,Luxembourg,2021-09-13,293,0.459968602825746,0,21J.Delta,0.306806282722513,434,1
21A.21B,Luxembourg,2021-09-27,335,0.484804630969609,0,21J.Delta,0.32304725168756,448,1
21A.21B,Thailand,2021-02-08,0,0,98,N/A,1,217,1
21A.21B,Thailand,2021-02-22,0,0,84,N/A,1,231,1
21A.21B,Thailand,2021-03-08,0,0,70,N/A,1,245,1
21A.21B,Thailand,2021-03-22,0,0,56,N/A,1,259,1
21A.21B,Thailand,2021-04-05,0,0,42,N/A,1,273,1
21A.21B,Thailand,2021-04-19,0,0,28,N/A,1,287,1
21A.21B,Thailand,2021-05-03,0,0,14,N/A,1,301,1
21A.21B,Thailand,2021-05-17,33,100000,0,N/A,1,315,1
21A.21B,Thailand,2021-05-31,29,100000,0,N/A,1,329,1
21A.21B,Thailand,2021-06-14,45,100000,0,N/A,1,343,1
21A.21B,Thailand,2021-06-21,62,0.512396694214876,0,21A.Delta,0.200647249190939,350,1
21A.21B,Thailand,2021-06-28,65,100000,0,N/A,1,357,1
21A.21B,Thailand,2021-07-12,95,100000,0,N/A,1,371,1
21A.21B,Thailand,2021-07-19,134,0.485507246376812,0,21A.Delta,0.227118644067797,378,1
21A.21B,Thailand,2021-07-26,147,100000,0,N/A,1,385,1
21A.21B,Thailand,2021-08-02,125,0.710227272727273,0,21A.Delta,0.289351851851852,392,1
21A.21B,Thailand,2021-08-09,104,100000,0,N/A,1,399,1
21A.21B,Thailand,2021-08-16,104,0.662420382165605,0,21A.Delta,0.288888888888889,406,1
21A.21B,Thailand,2021-08-23,110,100000,0,N/A,1,413,1
21A.21B,Thailand,2021-08-30,121,0.587378640776699,0,21A.Delta,0.253138075313808,420,1
21A.21B,Thailand,2021-09-06,140,100000,0,N/A,1,427,1
21A.21B,Thailand,2021-09-13,166,0.51875,0,21J.Delta,0.223418573351279,434,1
21A.21B,Thailand,2021-09-20,205,100000,0,N/A,1,441,1
21A.21B,Thailand,2021-09-27,262,0.397572078907436,0,21J.Delta,0.227826086956522,448,1
21A.21B,Thailand,2021-10-04,289,100000,0,N/A,1,455,1
21A.21B,Thailand,2021-10-18,121,100000,0,N/A,1,469,1
21A.21B,Bangladesh,2021-02-01,0,0,105,21A.Delta,0.182795698924731,217,1
21A.21B,Bangladesh,2021-02-15,0,0,91,21A.Delta,0.182795698924731,231,1
21A.21B,Bangladesh,2021-03-01,0,0,77,21A.Delta,0.182795698924731,245,1
21A.21B,Bangladesh,2021-03-15,0,0,63,21A.Delta,0.182795698924731,259,1
21A.21B,Bangladesh,2021-03-29,0,0,49,21A.Delta,0.182795698924731,273,1
21A.21B,Bangladesh,2021-04-12,0,0,35,21A.Delta,0.182795698924731,287,1
21A.21B,Bangladesh,2021-04-26,0,0,21,21A.Delta,0.182795698924731,301,1
21A.21B,Bangladesh,2021-05-10,0,0,7,21A.Delta,0.182795698924731,315,1
21A.21B,Bangladesh,2021-05-24,17,0.447368421052632,0,21A.Delta,0.182795698924731,322,1
21A.21B,Bangladesh,2021-05-31,21,21,0,20B.S.796H,0.954545454545455,329,1
21A.21B,Bangladesh,2021-06-07,24,0.666666666666667,0,21A.Delta,0.25,336,1
21A.21B,Bangladesh,2021-06-14,29,29,0,20B.S.796H,0.966666666666667,343,1
21A.21B,Bangladesh,2021-06-21,43,0.361344537815126,0,21A.Delta,0.155797101449275,350,1
21A.21B,Bangladesh,2021-06-28,64,64,0,20B.S.796H,0.984615384615385,357,1
21A.21B,Bangladesh,2021-07-05,90,0.443349753694581,0,21A.Delta,0.187110187110187,364,1
21A.21B,Bangladesh,2021-07-19,89,0.700787401574803,0,21J.Delta,0.282539682539683,378,1
21A.21B,Bangladesh,2021-08-02,64,0.344086021505376,0,21J.Delta,0.161209068010076,392,1
21A.21B,Bangladesh,2021-08-16,64,0.438356164383562,0,21J.Delta,0.237918215613383,406,1
21A.21B,Bangladesh,2021-08-30,62,0.496,0,21J.Delta,0.287037037037037,420,1
21A.21B,Bangladesh,2021-09-13,53,0.410852713178295,0,21J.Delta,0.271794871794872,434,1
21A.21B,Bahrain,2021-02-01,0,0,105,21I.Delta,0.272727272727273,217,1
21A.21B,Bahrain,2021-02-15,0,0,91,21I.Delta,0.272727272727273,231,1
21A.21B,Bahrain,2021-03-01,0,0,77,21I.Delta,0.272727272727273,245,1
21A.21B,Bahrain,2021-03-15,0,0,63,21I.Delta,0.272727272727273,259,1
21A.21B,Bahrain,2021-03-29,0,0,49,21I.Delta,0.272727272727273,273,1
21A.21B,Bahrain,2021-04-12,0,0,35,21I.Delta,0.272727272727273,287,1
21A.21B,Bahrain,2021-04-26,0,0,21,21I.Delta,0.272727272727273,301,1
21A.21B,Bahrain,2021-05-10,0,0,7,21I.Delta,0.272727272727273,315,1
21A.21B,Bahrain,2021-05-24,15,0.483870967741936,0,21I.Delta,0.272727272727273,322,1
21A.21B,Bahrain,2021-05-31,16,100000,0,N/A,1,329,1
21A.21B,Bahrain,2021-06-28,45,100000,0,N/A,1,357,1
21A.21B,Bahrain,2021-07-05,44,1.1,0,21I.Delta,0.419047619047619,364,1
21A.21B,Bahrain,2021-07-12,30,100000,0,N/A,1,371,1
21A.21B,Bahrain,2021-07-26,27,100000,0,N/A,1,385,1
21A.21B,Bahrain,2021-08-23,54,100000,0,N/A,1,413,1
21A.21B,Bahrain,2021-10-04,120,100000,0,N/A,1,455,1
21A.21B,Bahrain,2021-10-11,161,0.564912280701754,0,21J.Delta,0.297597042513863,462,1
21A.21B,Bahrain,2021-10-18,184,100000,0,N/A,1,469,1
21A.21B,Bahrain,2021-10-25,195,0.555555555555556,0,21J.Delta,0.321782178217822,476,1
21A.21B,Austria,2021-02-08,0,0,112,20B.S.796H,0.833333333333333,217,1
21A.21B,Austria,2021-02-22,0,0,98,20B.S.796H,0.833333333333333,231,1
21A.21B,Austria,2021-03-08,0,0,84,20B.S.796H,0.833333333333333,245,1
21A.21B,Austria,2021-03-22,0,0,70,20B.S.796H,0.833333333333333,259,1
21A.21B,Austria,2021-04-05,0,0,56,20B.S.796H,0.833333333333333,273,1
21A.21B,Austria,2021-04-19,0,0,42,20B.S.796H,0.833333333333333,287,1
21A.21B,Austria,2021-05-03,0,0,28,20B.S.796H,0.833333333333333,301,1
21A.21B,Austria,2021-05-17,0,0,14,20B.S.796H,0.833333333333333,315,1
21A.21B,Austria,2021-05-31,20,5,0,20B.S.796H,0.833333333333333,329,1
21A.21B,Austria,2021-06-14,137,137,0,20B.S.796H,0.992753623188406,343,1
21A.21B,Austria,2021-06-21,192,0.633663366336634,0,21J.Delta,0.323777403035413,350,1
21A.21B,Austria,2021-07-05,209,0.378623188405797,0,21J.Delta,0.23589164785553,364,1
21A.21B,Austria,2021-07-19,338,0.613430127041742,0,21J.Delta,0.345957011258956,378,1
21A.21B,Austria,2021-08-02,310,0.707762557077626,0,21J.Delta,0.3875,392,1
21A.21B,Austria,2021-08-16,289,0.51423487544484,0,21J.Delta,0.326553672316384,406,1
21A.21B,Austria,2021-08-30,300,1.01694915254237,0,21J.Delta,0.486223662884927,420,1
21A.21B,Austria,2021-09-13,236,0.719512195121951,0,21J.Delta,0.406196213425129,434,1
21A.21B,Austria,2021-09-27,211,0.689542483660131,0,21J.Delta,0.402671755725191,448,1
21A.21B,Austria,2021-10-04,186,100000,0,N/A,1,455,1
21A.21B,Austria,2021-10-11,154,0.35981308411215,0,21J.Delta,0.263698630136986,462,1
21A.21B,Austria,2021-10-18,96,100000,0,N/A,1,469,1
21A.21B,Fiji,2021-02-01,0,0,119,N/A,1,217,1
21A.21B,Fiji,2021-02-15,0,0,105,N/A,1,231,1
21A.21B,Fiji,2021-03-01,0,0,91,N/A,1,245,1
21A.21B,Fiji,2021-03-15,0,0,77,N/A,1,259,1
21A.21B,Fiji,2021-03-29,0,0,63,N/A,1,273,1
21A.21B,Fiji,2021-04-12,0,0,49,N/A,1,287,1
21A.21B,Fiji,2021-04-26,0,0,35,N/A,1,301,1
21A.21B,Fiji,2021-05-10,0,0,21,N/A,1,315,1
21A.21B,Fiji,2021-05-24,0,0,7,N/A,1,329,1
21A.21B,Fiji,2021-06-07,25,100000,0,N/A,1,336,1
21A.21B,Fiji,2021-06-14,70,100000,0,N/A,1,343,1
21A.21B,Fiji,2021-06-21,102,100000,0,N/A,1,350,1
21A.21B,Fiji,2021-06-28,78,100000,0,N/A,1,357,1
21A.21B,Fiji,2021-07-05,57,100000,0,N/A,1,364,1
21A.21B,Finland,2021-05-10,29,0.0726817042606516,21,20I.Alpha.V1,0.0554493307839388,308,1
21A.21B,Finland,2021-05-24,55,0.229166666666667,7,20I.Alpha.V1,0.14745308310992,322,1
21A.21B,Finland,2021-06-07,57,0.401408450704225,0,20I.Alpha.V1,0.173780487804878,336,1
21A.21B,Finland,2021-07-05,391,0.419078242229368,0,21J.Delta,0.278688524590164,364,1
21A.21B,Finland,2021-07-19,638,0.40379746835443,0,21J.Delta,0.273233404710921,378,1
21A.21B,Finland,2021-08-02,800,0.754716981132076,0,21J.Delta,0.422163588390501,392,1
21A.21B,Finland,2021-08-16,575,0.671728971962617,0,21J.Delta,0.39437585733882,406,1
21A.21B,Finland,2021-08-30,420,0.525657071339174,0,21J.Delta,0.338436744560838,420,1
21A.21B,Finland,2021-09-06,352,100000,0,N/A,1,427,1
21A.21B,Finland,2021-09-13,292,0.365,0,21J.Delta,0.263063063063063,434,1
21A.21B,Finland,2021-09-20,240,100000,0,N/A,1,441,1
21A.21B,Finland,2021-10-04,174,100000,0,N/A,1,455,1
21A.21B,Seychelles,2021-02-01,0,0,119,N/A,1,217,1
21A.21B,Seychelles,2021-02-15,0,0,105,N/A,1,231,1
21A.21B,Seychelles,2021-03-01,0,0,91,N/A,1,245,1
21A.21B,Seychelles,2021-03-15,0,0,77,N/A,1,259,1
21A.21B,Seychelles,2021-03-29,0,0,63,N/A,1,273,1
21A.21B,Seychelles,2021-04-12,0,0,49,N/A,1,287,1
21A.21B,Seychelles,2021-04-26,0,0,35,N/A,1,301,1
21A.21B,Seychelles,2021-05-10,0,0,21,N/A,1,315,1
21A.21B,Seychelles,2021-05-24,0,0,7,N/A,1,329,1
21A.21B,Seychelles,2021-06-07,20,100000,0,N/A,1,336,1
21A.21B,Seychelles,2021-06-14,16,100000,0,N/A,1,343,1
21A.21B,Seychelles,2021-08-09,22,100000,0,N/A,1,399,1
21A.21B,Seychelles,2021-08-16,35,100000,0,N/A,1,406,1
